NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain4_worker0,8,worstfit,MinMin
domain4_worker1,8,worstfit,MinMin
domain4_worker2,8,worstfit,MinMin
domain4_worker3,8,worstfit,MinMin
domain4_worker4,8,worstfit,MinMin
domain4_worker5,8,worstfit,MinMin
domain4_worker6,8,worstfit,MinMin
domain4_worker7,8,worstfit,MinMin
domain4_worker8,8,worstfit,MinMin
domain4_worker9,8,worstfit,MinMin
domain4_worker10,8,worstfit,MinMin
domain4_worker11,8,worstfit,MinMin
domain4_worker12,8,worstfit,MinMin
domain4_worker13,8,worstfit,MinMin
domain4_worker14,8,worstfit,MinMin
domain4_worker15,8,worstfit,MinMin
domain4_worker16,8,worstfit,MinMin
domain4_worker17,8,worstfit,MinMin
domain4_worker18,8,worstfit,MinMin
domain4_worker19,8,worstfit,MinMin
domain4_worker20,8,worstfit,MinMin
domain4_worker21,8,worstfit,MinMin
domain4_worker22,8,worstfit,MinMin
domain4_worker23,8,worstfit,MinMin
domain4_worker24,8,worstfit,MinMin
domain4_worker25,8,worstfit,MinMin
domain4_worker26,8,worstfit,MinMin
domain4_worker27,8,worstfit,MinMin
domain4_worker28,8,worstfit,MinMin
domain4_worker29,8,worstfit,MinMin
domain4_worker30,8,worstfit,MinMin
domain4_worker31,8,worstfit,MinMin
domain4_worker32,8,worstfit,MinMin
domain4_worker33,8,worstfit,MinMin
domain4_worker34,8,worstfit,MinMin
domain4_worker35,8,worstfit,MinMin
domain4_worker36,8,worstfit,MinMin
domain4_worker37,8,worstfit,MinMin
domain4_worker38,8,worstfit,MinMin
domain4_worker39,8,worstfit,MinMin
domain4_worker40,8,worstfit,MinMin
domain4_worker41,8,worstfit,MinMin
domain4_worker42,8,worstfit,MinMin
domain4_worker43,8,worstfit,MinMin
domain4_worker44,8,worstfit,MinMin
domain4_worker45,8,worstfit,MinMin
